"streams","stndErr","site","dp.name","term.name","location"
"NEON.D13.MOAB.DP0.00001.001.01306.000.010.000",0.84,"MOAB","2D Wind Speed and Direction","uVectorComponent","Meas. Level 1"
"NEON.D13.MOAB.DP0.00001.001.01306.000.020.000",0.809,"MOAB","2D Wind Speed and Direction","uVectorComponent","Meas. Level 2"
"NEON.D13.MOAB.DP0.00001.001.01306.000.030.000",0.804,"MOAB","2D Wind Speed and Direction","uVectorComponent","Meas. Level 3"
"NEON.D13.MOAB.DP0.00001.001.01307.000.010.000",-2.071,"MOAB","2D Wind Speed and Direction","vVectorComponent","Meas. Level 1"
"NEON.D13.MOAB.DP0.00001.001.01307.000.020.000",-1.918,"MOAB","2D Wind Speed and Direction","vVectorComponent","Meas. Level 2"
"NEON.D13.MOAB.DP0.00001.001.01307.000.030.000",-1.513,"MOAB","2D Wind Speed and Direction","vVectorComponent","Meas. Level 3"
"NEON.D13.MOAB.DP0.00001.001.01308.000.010.000",0.005,"MOAB","2D Wind Speed and Direction","soundSpeed","Meas. Level 1"
"NEON.D13.MOAB.DP0.00001.001.01308.000.020.000",0.007,"MOAB","2D Wind Speed and Direction","soundSpeed","Meas. Level 2"
"NEON.D13.MOAB.DP0.00001.001.01308.000.030.000",0.005,"MOAB","2D Wind Speed and Direction","soundSpeed","Meas. Level 3"
"NEON.D13.MOAB.DP0.00001.001.01309.000.010.000",0.54,"MOAB","2D Wind Speed and Direction","sensorTemp","Meas. Level 1"
"NEON.D13.MOAB.DP0.00001.001.01309.000.020.000",1.218,"MOAB","2D Wind Speed and Direction","sensorTemp","Meas. Level 2"
"NEON.D13.MOAB.DP0.00001.001.01309.000.030.000",0.749,"MOAB","2D Wind Speed and Direction","sensorTemp","Meas. Level 3"
"NEON.D13.MOAB.DP0.00001.001.01310.000.010.000",0.556,"MOAB","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 1"
"NEON.D13.MOAB.DP0.00001.001.01310.000.020.000",0.774,"MOAB","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 2"
"NEON.D13.MOAB.DP0.00001.001.01310.000.030.000",0.613,"MOAB","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 3"
"NEON.D13.MOAB.DP0.00002.001.01325.000.010.000",0.01,"MOAB","Single Aspirated Air Temperature","PRTResistance","Meas. Level 1"
"NEON.D13.MOAB.DP0.00002.001.01325.000.020.000",0.008,"MOAB","Single Aspirated Air Temperature","PRTResistance","Meas. Level 2"
"NEON.D13.MOAB.DP0.00002.001.01325.000.030.000",0.007,"MOAB","Single Aspirated Air Temperature","PRTResistance","Meas. Level 3"
"NEON.D13.MOAB.DP0.00002.001.01326.000.010.000",0.005,"MOAB","Single Aspirated Air Temperature","fanSpeed","Meas. Level 1"
"NEON.D13.MOAB.DP0.00002.001.01326.000.020.000",0.004,"MOAB","Single Aspirated Air Temperature","fanSpeed","Meas. Level 2"
"NEON.D13.MOAB.DP0.00002.001.01326.000.030.000",0.005,"MOAB","Single Aspirated Air Temperature","fanSpeed","Meas. Level 3"
"NEON.D13.MOAB.DP0.00002.001.01330.000.010.000",0.063,"MOAB","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 1"
"NEON.D13.MOAB.DP0.00002.001.01330.000.020.000",0.096,"MOAB","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 2"
"NEON.D13.MOAB.DP0.00002.001.01330.000.030.000",0.117,"MOAB","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 3"
"NEON.D13.MOAB.DP0.00003.001.01325.000.040.101",0.007,"MOAB","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D13.MOAB.DP0.00003.001.01325.000.040.102",0.007,"MOAB","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D13.MOAB.DP0.00003.001.01325.000.040.103",0.007,"MOAB","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D13.MOAB.DP0.00003.001.01326.000.040.000",0.002,"MOAB","Triple Aspirated Air Temperature","fanSpeed","Tower Top"
"NEON.D13.MOAB.DP0.00003.001.01330.000.040.000",0.121,"MOAB","Triple Aspirated Air Temperature","turbineSpeed","Tower Top"
"NEON.D13.MOAB.DP0.00004.001.01309.000.035.000",1.133,"MOAB","Barometric Pressure","sensorTemp","Meas. Level 3.5"
"NEON.D13.MOAB.DP0.00004.001.01311.000.035.000",0.002,"MOAB","Barometric Pressure","rawBarometricPressure","Meas. Level 3.5"
