"streams","stndErr","site","dp.name","term.name","location"
"NEON.D19.HEAL.DP0.00001.001.01306.000.010.000",17.193,"HEAL","2D Wind Speed and Direction","uVectorComponent","Meas. Level 1"
"NEON.D19.HEAL.DP0.00001.001.01306.000.020.000",-3.316,"HEAL","2D Wind Speed and Direction","uVectorComponent","Meas. Level 2"
"NEON.D19.HEAL.DP0.00001.001.01306.000.030.000",-4.211,"HEAL","2D Wind Speed and Direction","uVectorComponent","Meas. Level 3"
"NEON.D19.HEAL.DP0.00001.001.01307.000.010.000",-1.642,"HEAL","2D Wind Speed and Direction","vVectorComponent","Meas. Level 1"
"NEON.D19.HEAL.DP0.00001.001.01307.000.020.000",-1.416,"HEAL","2D Wind Speed and Direction","vVectorComponent","Meas. Level 2"
"NEON.D19.HEAL.DP0.00001.001.01307.000.030.000",-1.394,"HEAL","2D Wind Speed and Direction","vVectorComponent","Meas. Level 3"
"NEON.D19.HEAL.DP0.00001.001.01308.000.010.000",NA,"HEAL","2D Wind Speed and Direction","soundSpeed","Meas. Level 1"
"NEON.D19.HEAL.DP0.00001.001.01308.000.020.000",NA,"HEAL","2D Wind Speed and Direction","soundSpeed","Meas. Level 2"
"NEON.D19.HEAL.DP0.00001.001.01308.000.030.000",NA,"HEAL","2D Wind Speed and Direction","soundSpeed","Meas. Level 3"
"NEON.D19.HEAL.DP0.00001.001.01309.000.010.000",NA,"HEAL","2D Wind Speed and Direction","sensorTemp","Meas. Level 1"
"NEON.D19.HEAL.DP0.00001.001.01309.000.020.000",NA,"HEAL","2D Wind Speed and Direction","sensorTemp","Meas. Level 2"
"NEON.D19.HEAL.DP0.00001.001.01309.000.030.000",NA,"HEAL","2D Wind Speed and Direction","sensorTemp","Meas. Level 3"
"NEON.D19.HEAL.DP0.00001.001.01310.000.010.000",0,"HEAL","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 1"
"NEON.D19.HEAL.DP0.00001.001.01310.000.020.000",0,"HEAL","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 2"
"NEON.D19.HEAL.DP0.00001.001.01310.000.030.000",0,"HEAL","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 3"
"NEON.D19.HEAL.DP0.00002.001.01325.000.010.000",0.013,"HEAL","Single Aspirated Air Temperature","PRTResistance","Meas. Level 1"
"NEON.D19.HEAL.DP0.00002.001.01325.000.020.000",0.012,"HEAL","Single Aspirated Air Temperature","PRTResistance","Meas. Level 2"
"NEON.D19.HEAL.DP0.00002.001.01325.000.030.000",0.012,"HEAL","Single Aspirated Air Temperature","PRTResistance","Meas. Level 3"
"NEON.D19.HEAL.DP0.00002.001.01326.000.010.000",0.005,"HEAL","Single Aspirated Air Temperature","fanSpeed","Meas. Level 1"
"NEON.D19.HEAL.DP0.00002.001.01326.000.020.000",0.004,"HEAL","Single Aspirated Air Temperature","fanSpeed","Meas. Level 2"
"NEON.D19.HEAL.DP0.00002.001.01326.000.030.000",0.006,"HEAL","Single Aspirated Air Temperature","fanSpeed","Meas. Level 3"
"NEON.D19.HEAL.DP0.00002.001.01330.000.010.000",0.051,"HEAL","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 1"
"NEON.D19.HEAL.DP0.00002.001.01330.000.020.000",0.056,"HEAL","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 2"
"NEON.D19.HEAL.DP0.00002.001.01330.000.030.000",0.105,"HEAL","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 3"
"NEON.D19.HEAL.DP0.00003.001.01325.000.040.101",0.011,"HEAL","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D19.HEAL.DP0.00003.001.01325.000.040.102",0.011,"HEAL","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D19.HEAL.DP0.00003.001.01325.000.040.103",0.011,"HEAL","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D19.HEAL.DP0.00003.001.01326.000.040.000",0.005,"HEAL","Triple Aspirated Air Temperature","fanSpeed","Tower Top"
