"streams","stndErr","site","dp.name","term.name","location"
"NEON.D08.MAYF.DP0.00001.001.01306.200.000.000",-5.264,"MAYF","2D Wind Speed and Direction","uVectorComponent","On-shore MET station"
"NEON.D08.MAYF.DP0.00001.001.01307.200.000.000",-16.445,"MAYF","2D Wind Speed and Direction","vVectorComponent","On-shore MET station"
"NEON.D08.MAYF.DP0.00001.001.01308.200.000.000",0.005,"MAYF","2D Wind Speed and Direction","soundSpeed","On-shore MET station"
"NEON.D08.MAYF.DP0.00001.001.01309.200.000.000",0.12,"MAYF","2D Wind Speed and Direction","sensorTemp","On-shore MET station"
"NEON.D08.MAYF.DP0.00001.001.01310.200.000.000",0,"MAYF","2D Wind Speed and Direction","2dWindSensorStatus","On-shore MET station"
"NEON.D08.MAYF.DP0.00002.001.01325.200.000.000",0.008,"MAYF","Single Aspirated Air Temperature","PRTResistance","On-shore MET station"
"NEON.D08.MAYF.DP0.00002.001.01326.200.000.000",0.002,"MAYF","Single Aspirated Air Temperature","fanSpeed","On-shore MET station"
"NEON.D08.MAYF.DP0.00002.001.01330.200.000.000",0,"MAYF","Single Aspirated Air Temperature","turbineSpeed","On-shore MET station"
"NEON.D08.MAYF.DP0.00004.001.01309.200.000.000",0.089,"MAYF","Barometric Pressure","sensorTemp","On-shore MET station"
"NEON.D08.MAYF.DP0.00004.001.01311.200.000.000",0.001,"MAYF","Barometric Pressure","rawBarometricPressure","On-shore MET station"
"NEON.D08.MAYF.DP0.00004.001.01312.200.000.000",0,"MAYF","Barometric Pressure","sensorStatus","On-shore MET station"
"NEON.D08.MAYF.DP0.00023.001.01314.200.000.000",0.008,"MAYF","Shortwave/Longwave Net Radiation","sensorResistance","On-shore MET station"
"NEON.D08.MAYF.DP0.00023.001.01315.200.000.000",2.381,"MAYF","Shortwave/Longwave Net Radiation","inNetRadPyranometer","On-shore MET station"
"NEON.D08.MAYF.DP0.00023.001.01316.200.000.000",1.669,"MAYF","Shortwave/Longwave Net Radiation","outNetRadPyranometer","On-shore MET station"
"NEON.D08.MAYF.DP0.00023.001.01317.200.000.000",3.108,"MAYF","Shortwave/Longwave Net Radiation","inNetRadPyrgeometer","On-shore MET station"
"NEON.D08.MAYF.DP0.00023.001.01318.200.000.000",-4.437,"MAYF","Shortwave/Longwave Net Radiation","outNetRadPyrgeometer","On-shore MET station"
"NEON.D08.MAYF.DP0.00024.001.01320.200.000.000",1.618,"MAYF","Photosynthetically Active Radiation","inPAR","On-shore MET station"
"NEON.D08.MAYF.DP0.00098.001.01309.200.000.000",0.09,"MAYF","Relative Humidity","sensorTemp","On-shore MET station"
"NEON.D08.MAYF.DP0.00098.001.01357.200.000.000",0.089,"MAYF","Relative Humidity","RH","On-shore MET station"
"NEON.D08.MAYF.DP0.00098.001.01358.200.000.000",0.042,"MAYF","Relative Humidity","dewPoint","On-shore MET station"
"NEON.D08.MAYF.DP0.00098.001.01359.200.000.000",0,"MAYF","Relative Humidity","RHStatus","On-shore MET station"
"NEON.D08.MAYF.DP0.20005.001.01093.101.100.000",0.033,"MAYF","Water Quality","specificConductance","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01093.102.100.000",0.031,"MAYF","Water Quality","specificConductance","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01151.101.100.000",0.02,"MAYF","Water Quality","dissolvedOxygen","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01151.102.100.000",0.018,"MAYF","Water Quality","dissolvedOxygen","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01360.101.100.000",0.017,"MAYF","Water Quality","dissolvedOxygenSaturation","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01360.102.100.000",0.015,"MAYF","Water Quality","dissolvedOxygenSaturation","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01371.101.100.000",0.027,"MAYF","Water Quality","conductance","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01371.102.100.000",0.025,"MAYF","Water Quality","conductance","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01372.101.100.000",0,"MAYF","Water Quality","batteryVoltage","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01372.102.100.000",0.002,"MAYF","Water Quality","batteryVoltage","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01378.101.100.000",0.024,"MAYF","Water Quality","surfaceWaterTemperature","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01378.102.100.000",0.023,"MAYF","Water Quality","surfaceWaterTemperature","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01647.101.100.000",0.001,"MAYF","Water Quality","sensorVoltage","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01647.102.100.000",0.001,"MAYF","Water Quality","sensorVoltage","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01657.101.100.000",0.021,"MAYF","Water Quality","pH","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01657.102.100.000",0.021,"MAYF","Water Quality","pH","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01658.101.100.000",0.071,"MAYF","Water Quality","pHvoltage","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01658.102.100.000",0.082,"MAYF","Water Quality","pHvoltage","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01659.101.100.000",-0.065,"MAYF","Water Quality","blueGreenAlgaePhycocyanin","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01659.102.100.000",-0.122,"MAYF","Water Quality","blueGreenAlgaePhycocyanin","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01660.101.100.000",0.318,"MAYF","Water Quality","chlorophyll","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01660.102.100.000",0.397,"MAYF","Water Quality","chlorophyll","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01661.102.100.000",0.189,"MAYF","Water Quality","fDOM","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01662.101.100.000",0.929,"MAYF","Water Quality","turbidity","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01662.102.100.000",0.887,"MAYF","Water Quality","turbidity","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01663.101.100.000",0.008,"MAYF","Water Quality","sondeSurfaceWaterPressure","Stream sensor location 1"
"NEON.D08.MAYF.DP0.20005.001.01663.102.100.000",0.269,"MAYF","Water Quality","sondeSurfaceWaterPressure","Stream sensor location 2"
"NEON.D08.MAYF.DP0.20005.001.01664.101.100.000",0.008,"MAYF","Water Quality","sensorDepth","Stream sensor location 1"
